name	ttype	x	y	clr_red	clr_green	clr_blue
PCAWG2279:ICGC_PA42	PBCA	1.839118e+00	0	153	128	51
PCAWG2279:ICGC_PA50	PBCA	2.142573e+00	0	153	128	51
PCAWG2279:ICGC_PA71	PBCA	2.241579e+00	0	153	128	51
PCAWG2279:ICGC_PA88	PBCA	2.048937e+00	0	153	128	51
PCAWG2279:ICGC_PA89	PBCA	1.772666e+00	0	153	128	51
PCAWG2279:ICGC_PA91	PBCA	2.261959e+00	0	153	128	51
PCAWG2279:ICGC_PA92	PBCA	3.007987e+00	0	153	128	51
PCAWG2279:ICGC_PA94	PBCA	1.968228e+00	0	153	128	51
PCAWG2279:ICGC_PA95	PBCA	2.267155e+00	0	153	128	51
PCAWG2279:ICGC_PA99	PBCA	2.038332e+00	0	153	128	51
PCAWG2279:ITNET-0026	PANC	3.283341e+00	0	97	71	48
PCAWG2279:ITNET-0028	PANC	3.122594e+00	0	97	71	48
PCAWG2279:ITNET-0052	PANC	4.380655e+00	2.762431e-01	97	71	48
PCAWG2279:ITNET-0087	PANC	3.495647e+00	0	97	71	48
PCAWG2279:ITNET-0100	PANC	4.036033e+00	4.524887e-01	97	71	48
PCAWG2279:ITNET-0107	PANC	3.125075e+00	0	97	71	48
PCAWG2279:ITNET-0118	PANC	3.187825e+00	5.649718e-01	97	71	48
PCAWG2279:ITNET-0124	PANC	3.910524e+00	0	97	71	48
PCAWG2279:ITNET-0128	PANC	3.378304e+00	3.891051e-01	97	71	48
PCAWG2279:ITNET-0134	PANC	3.536150e+00	0	97	71	48
PCAWG2279:ITNET-0144	PANC	3.244898e+00	0	97	71	48
PCAWG2279:ITNET-0148	PANC	3.463629e+00	3.816794e-01	97	71	48
PCAWG2279:ITNET-0151	PANC	3.380103e+00	0	97	71	48
PCAWG2279:ITNET-0152	PANC	3.430852e+00	4.424779e-01	97	71	48
PCAWG2279:ITNET-0673	PANC	3.528501e+00	0	97	71	48
PCAWG2279:ITNET-0695	PANC	3.215942e+00	0	97	71	48
PCAWG2279:ITNET-0700	PANC	3.399042e+00	7.272727e-01	97	71	48
PCAWG2279:ITNET-0783	PANC	3.515007e+00	3.623188e-01	97	71	48
PCAWG2279:ITNET-0813	PANC	3.656083e+00	0	97	71	48
PCAWG2279:ITNET-0833	PANC	3.355078e+00	0	97	71	48
PCAWG2279:ITNET-0850	PANC	2.389601e+00	0	97	71	48
PCAWG2279:ITNET-0900	PANC	3.126942e+00	4.651163e-01	97	71	48
PCAWG2279:ITNET-0935	PANC	3.777109e+00	0	97	71	48
PCAWG2279:ITNET-0938	PANC	4.069782e+00	3.069577e-01	97	71	48
PCAWG2279:ITNET-0941	PANC	3.254756e+00	0	97	71	48
PCAWG2279:ITNET-0962	PANC	2.994187e+00	0	97	71	48
PCAWG2279:ITNET-0968	PANC	3.243456e+00	0	97	71	48
PCAWG2279:ITNET-0993	PANC	3.274153e+00	0	97	71	48
PCAWG2279:ITNET-1000	PANC	3.437168e+00	3.787879e-01	97	71	48
PCAWG2279:ITNET-1001	PANC	3.041407e+00	0	97	71	48
PCAWG2279:ITNET-1027	PANC	3.408127e+00	0	97	71	48
PCAWG2279:ITNET-1047	PANC	4.035667e+00	0	97	71	48
PCAWG2279:ITNET-1050	PANC	3.095756e+00	0	97	71	48
PCAWG2279:ITNET-1053	PANC	3.533903e+00	0	97	71	48
PCAWG2279:ITNET-1081	PANC	2.913337e+00	0	97	71	48
PCAWG2279:ITNET-1257	PANC	3.282324e+00	0	97	71	48
PCAWG2279:ITNET-1265	PANC	3.501680e+00	3.257329e-01	97	71	48
PCAWG2279:ITNET-1266	PANC	3.300946e+00	4.237288e-01	97	71	48
PCAWG2279:ITNET-1270	PANC	2.768376e+00	0	97	71	48
PCAWG2279:ITNET-1273	PANC	2.997767e+00	0	97	71	48
PCAWG2279:ITNET-1286	PANC	3.433540e+00	0	97	71	48
PCAWG2279:ITNET-1288	PANC	3.428968e+00	6.872852e-01	97	71	48
PCAWG2279:ITNET-1293	PANC	3.165905e+00	0	97	71	48
PCAWG2279:ITNET-1301	PANC	3.167447e+00	0	97	71	48
PCAWG2279:ITNET-1304	PANC	3.095900e+00	0	97	71	48
PCAWG2279:ITNET-1308	PANC	3.780899e+00	1.258653e-01	97	71	48
PCAWG2279:ITNET-1309	PANC	2.580554e+00	0	97	71	48
PCAWG2279:ITNET-1312	PANC	3.667504e+00	0	97	71	48
PCAWG2279:ITNET-1314	PANC	3.316685e+00	0	97	71	48
PCAWG2279:ITNET-1317	PANC	2.382895e+00	0	97	71	48
PCAWG2279:ITNET-1320	PANC	3.647740e+00	0	97	71	48
PCAWG2279:MBRep_T27	PBCA	3.621341e+00	3.016591e-01	153	128	51
PCAWG2279:MBRep_T36	PBCA	2.850301e+00	0	153	128	51
PCAWG2279:MBRep_T40	PBCA	2.661000e+00	0	153	128	51
PCAWG2279:MBRep_T41	PBCA	2.762515e+00	5.154639e-01	153	128	51
PCAWG2279:MBRep_T54	PBCA	2.968779e+00	6.872852e-01	153	128	51
PCAWG2279:MBRep_T70	PBCA	2.924706e+00	0	153	128	51
PCAWG2279:MBRep_T71	PBCA	3.210266e+00	0	153	128	51
PCAWG2279:MBRep_T72	PBCA	2.818802e+00	0	153	128	51
PCAWG2279:OCCAMS-AH-011	ESO	4.462129e+00	1.182033e-01	77	204	46
PCAWG2279:OCCAMS-AH-014	ESO	4.774256e+00	2.206288e-01	77	204	46
PCAWG2279:OCCAMS-AH-021	ESO	4.018534e+00	0	77	204	46
PCAWG2279:OCCAMS-AH-036	ESO	4.613696e+00	4.104669e-01	77	204	46
PCAWG2279:OCCAMS-AH-039	ESO	4.132177e+00	3.405221e-01	77	204	46
PCAWG2279:OCCAMS-AH-042	ESO	4.291949e+00	2.413127e-01	77	204	46
PCAWG2279:OCCAMS-AH-046	ESO	4.312845e+00	2.442599e-01	77	204	46
PCAWG2279:OCCAMS-AH-047	ESO	4.255917e+00	1.486989e-01	77	204	46
PCAWG2279:OCCAMS-AH-048	ESO	4.487092e+00	3.816794e-01	77	204	46
PCAWG2279:OCCAMS-AH-061	ESO	4.033071e+00	2.175489e-01	77	204	46
PCAWG2279:OCCAMS-AH-063	ESO	4.034758e+00	6.910850e-02	77	204	46
PCAWG2279:OCCAMS-AH-064	ESO	4.286796e+00	2.780352e-01	77	204	46
PCAWG2279:OCCAMS-AH-071	ESO	4.587125e+00	2.110818e-01	77	204	46
PCAWG2279:OCCAMS-AH-077	ESO	4.434689e+00	2.169197e-01	77	204	46
PCAWG2279:OCCAMS-AH-082	ESO	4.737037e+00	1.525553e-01	77	204	46
PCAWG2279:OCCAMS-AH-085	ESO	4.166331e+00	1.314060e-01	77	204	46
PCAWG2279:OCCAMS-AH-086	ESO	4.400199e+00	4.901961e-01	77	204	46
PCAWG2279:OCCAMS-AH-088	ESO	4.901249e+00	3.347280e-01	77	204	46
PCAWG2279:OCCAMS-AH-091	ESO	4.600823e+00	1.171646e-01	77	204	46
PCAWG2279:OCCAMS-AH-096	ESO	4.286080e+00	2.268603e-01	77	204	46
PCAWG2279:OCCAMS-AH-108	ESO	4.427584e+00	2.900653e-01	77	204	46
PCAWG2279:OCCAMS-AH-112	ESO	4.165003e+00	1.525553e-01	77	204	46
PCAWG2279:OCCAMS-AH-120	ESO	4.381577e+00	2.126152e-01	77	204	46
PCAWG2279:OCCAMS-AH-127	ESO	4.655397e+00	2.099370e-01	77	204	46
PCAWG2279:OCCAMS-AH-131	ESO	4.586670e+00	4.500161e-01	77	204	46
PCAWG2279:OCCAMS-AH-133	ESO	4.128848e+00	0	77	204	46
PCAWG2279:OCCAMS-AH-135	ESO	4.433102e+00	2.262443e-01	77	204	46
PCAWG2279:OCCAMS-AH-136	ESO	4.024360e+00	7.936508e-02	77	204	46
PCAWG2279:OCCAMS-AH-139	ESO	4.458999e+00	1.164144e-01	77	204	46
PCAWG2279:OCCAMS-AH-140	ESO	4.131914e+00	2.484472e-01	77	204	46
PCAWG2279:OCCAMS-AH-143	ESO	4.746275e+00	2.610966e-01	77	204	46
PCAWG2279:OCCAMS-AH-146	ESO	4.394592e+00	1.854141e-01	77	204	46
PCAWG2279:OCCAMS-AH-155	ESO	4.333345e+00	2.207506e-01	77	204	46
PCAWG2279:OCCAMS-AH-160	ESO	4.394594e+00	0	77	204	46
PCAWG2279:OCCAMS-AH-167	ESO	4.508251e+00	4.629630e-01	77	204	46
PCAWG2279:OCCAMS-AH-173	ESO	3.914669e+00	2.824859e-01	77	204	46
PCAWG2279:OCCAMS-AH-174	ESO	4.597793e+00	2.635046e-01	77	204	46
PCAWG2279:OCCAMS-AH-182	ESO	4.629154e+00	1.616815e-01	77	204	46
PCAWG2279:OCCAMS-AH-183	ESO	1.805764e+00	0	77	204	46
PCAWG2279:OCCAMS-AH-196	ESO	4.640564e+00	8.481764e-02	77	204	46
PCAWG2279:OCCAMS-AH-197	ESO	3.968059e+00	6.259781e-01	77	204	46
PCAWG2279:OCCAMS-AH-213	ESO	4.506854e+00	1.972387e-01	77	204	46
PCAWG2279:OCCAMS-ED-003	ESO	4.219247e+00	1.388889e-01	77	204	46
PCAWG2279:OCCAMS-ED-007	ESO	4.409963e+00	1.933488e-01	77	204	46
PCAWG2279:OCCAMS-ED-036	ESO	4.161865e+00	7.288630e-02	77	204	46
PCAWG2279:OCCAMS-ED-041	ESO	4.251468e+00	2.016129e-01	77	204	46
PCAWG2279:OCCAMS-GS-002	ESO	4.228221e+00	1.434720e-01	77	204	46
PCAWG2279:OCCAMS-PS-001	ESO	3.809994e+00	6.377551e-01	77	204	46
PCAWG2279:OCCAMS-PS-002	ESO	4.039345e+00	4.251701e-01	77	204	46
PCAWG2279:OCCAMS-PS-008	ESO	4.872003e+00	1.481481e-01	77	204	46
PCAWG2279:OCCAMS-PS-012	ESO	4.372657e+00	1.573564e-01	77	204	46
PCAWG2279:OCCAMS-PS-013	ESO	4.397624e+00	1.684920e-01	77	204	46
PCAWG2279:OCCAMS-PS-014	ESO	4.271822e+00	7.830854e-02	77	204	46
PCAWG2279:OCCAMS-QE-095	ESO	4.467753e+00	0	77	204	46
PCAWG2279:OCCAMS-RS-006	ESO	4.330180e+00	1.893939e-01	77	204	46
PCAWG2279:OCCAMS-RS-007	ESO	4.670167e+00	5.780347e-02	77	204	46
PCAWG2279:OCCAMS-RS-008	ESO	3.829343e+00	2.055498e-01	77	204	46
PCAWG2279:OCCAMS-RS-010	ESO	4.237911e+00	3.639010e-01	77	204	46
PCAWG2279:OCCAMS-RS-014	ESO	3.794562e+00	2.518892e-01	77	204	46
PCAWG2279:OCCAMS-RS-022	ESO	4.381277e+00	3.309067e-01	77	204	46
PCAWG2279:OCCAMS-RS-024	ESO	4.531201e+00	9.657170e-02	77	204	46
PCAWG2279:OCCAMS-RS-027	ESO	4.250702e+00	1.510574e-01	77	204	46
PCAWG2279:OCCAMS-RS-028	ESO	4.898408e+00	7.843137e-02	77	204	46
PCAWG2279:OCCAMS-RS-029	ESO	4.352596e+00	2.702703e-01	77	204	46
PCAWG2279:OCCAMS-RS-031	ESO	4.131271e+00	6.468305e-02	77	204	46
PCAWG2279:OCCAMS-RS-032	ESO	4.178605e+00	2.623524e-01	77	204	46
PCAWG2279:OCCAMS-RS-035	ESO	3.986855e+00	3.431709e-01	77	204	46
PCAWG2279:OCCAMS-RS-036	ESO	4.760507e+00	2.768549e-01	77	204	46
PCAWG2279:OCCAMS-RS-047	ESO	5.023651e+00	6.222775e-02	77	204	46
PCAWG2279:OCCAMS-SH-003	ESO	4.340151e+00	1.943257e-01	77	204	46
PCAWG2279:OCCAMS-SH-020	ESO	4.615843e+00	2.447381e-01	77	204	46
PCAWG2279:OCCAMS-SH-024	ESO	4.001233e+00	3.432494e-01	77	204	46
PCAWG2279:OCCAMS-SH-038	ESO	4.535878e+00	3.069839e-01	77	204	46
PCAWG2279:OCCAMS-SH-051	ESO	4.468989e+00	2.754821e-01	77	204	46
PCAWG2279:OCCAMS-SH-071	ESO	4.548995e+00	9.666506e-02	77	204	46
PCAWG2279:OCCAMS-ST-020	ESO	4.246306e+00	4.274910e-01	77	204	46
PCAWG2279:OCCAMS-ST-023	ESO	3.859974e+00	9.727626e-02	77	204	46
PCAWG2279:OCCAMS-ST-029	ESO	4.063564e+00	2.512563e-01	77	204	46
PCAWG2279:OCCAMS-ST-030	ESO	4.303545e+00	6.702413e-02	77	204	46
PCAWG2279:OCCAMS-ST-033	ESO	4.355327e+00	8.097166e-02	77	204	46
PCAWG2279:OCCAMS-ST-035	ESO	3.519350e+00	0	77	204	46
PCAWG2279:OCCAMS-ST-036	ESO	4.142720e+00	4.325260e-01	77	204	46
PCAWG2279:OCCAMS-ST-037	ESO	4.659318e+00	3.034244e-01	77	204	46
PCAWG2279:OCCAMS-ST-041	ESO	4.053171e+00	1.427212e-01	77	204	46
PCAWG2279:OCCAMS-ST-043	ESO	4.529835e+00	1.179593e-01	77	204	46
PCAWG2279:OCCAMS-WG-001	ESO	4.392578e+00	2.280130e-01	77	204	46
PCAWG2279:OCCAMS-WG-002	ESO	3.929136e+00	1.377410e-01	77	204	46
PCAWG2279:OCCAMS-WG-005	ESO	4.492560e+00	1.821494e-01	77	204	46
PCAWG2279:OCCAMS-WG-006	ESO	3.777473e+00	0	77	204	46
PCAWG2279:OCCAMS-WG-008	ESO	5.093335e+00	2.482074e-01	77	204	46
PCAWG2279:OCCAMS-WG-009	ESO	4.607204e+00	1.514005e-01	77	204	46
PCAWG2279:OCCAMS-WG-019	ESO	4.558159e+00	4.541326e-02	77	204	46
PCAWG2279:OCCAMS-ZZ-004	ESO	4.053606e+00	7.645260e-02	77	204	46
PCAWG2279:OCCAMS-ZZ-009	ESO	4.264122e+00	5.865103e-02	77	204	46
PCAWG2279:OCCAMS-ZZ-011	ESO	4.806079e+00	1.774623e-01	77	204	46
PCAWG2279:OCCAMS-ZZ-016	ESO	4.544068e+00	3.138075e-01	77	204	46
PCAWG2279:OCCAMS-ZZ-019	ESO	4.280083e+00	5.144033e-02	77	204	46
PCAWG2279:OSCC-GB_011301	ORCA	3.461574e+00	2.341920e-01	102	153	140
PCAWG2279:OSCC-GB_011601	ORCA	4.122529e+00	0	102	153	140
PCAWG2279:OSCC-GB_011701	ORCA	4.095887e+00	3.322259e-01	102	153	140
PCAWG2279:OSCC-GB_011801	ORCA	3.845832e+00	1.335113e-01	102	153	140
PCAWG2279:OSCC-GB_011901	ORCA	4.377302e+00	3.036437e-01	102	153	140
PCAWG2279:OSCC-GB_012001	ORCA	2.893324e+00	0	102	153	140
PCAWG2279:OSCC-GB_012101	ORCA	4.178667e+00	8.802817e-02	102	153	140
PCAWG2279:OSCC-GB_012201	ORCA	3.806765e+00	0	102	153	140
PCAWG2279:OSCC-GB_012301	ORCA	3.761572e+00	3.865979e-01	102	153	140
PCAWG2279:OSCC-GB_012401	ORCA	3.954637e+00	3.418803e-01	102	153	140
PCAWG2279:OSCC-GB_012501	ORCA	4.026839e+00	1.892148e-01	102	153	140
PCAWG2279:OSCC-GB_012601	ORCA	3.657680e+00	1.937984e-01	102	153	140
PCAWG2279:OSCC-GB_012701	ORCA	3.575449e+00	1.988072e-01	102	153	140
PCAWG2279:PCSI_0001	PANC	3.475315e+00	0	97	71	48
PCAWG2279:PCSI_0002	PANC	3.740940e+00	8.431703e-02	97	71	48
PCAWG2279:PCSI_0004	PANC	3.676347e+00	0	97	71	48
PCAWG2279:PCSI_0015	PANC	4.151614e+00	1.184834e-01	97	71	48
PCAWG2279:PCSI_0019	PANC	3.451802e+00	0	97	71	48
PCAWG2279:PCSI_0023	PANC	3.426256e+00	1.406470e-01	97	71	48
PCAWG2279:PCSI_0024	PANC	3.364849e+00	0	97	71	48
PCAWG2279:PCSI_0044	PANC	3.607285e+00	1.216545e-01	97	71	48
PCAWG2279:PCSI_0046	PANC	3.708156e+00	3.027245e-01	97	71	48
PCAWG2279:PCSI_0047	PANC	3.672157e+00	9.267841e-02	97	71	48
PCAWG2279:PCSI_0048	PANC	4.134886e+00	9.285051e-02	97	71	48
PCAWG2279:PCSI_0072	PANC	3.823771e+00	2.394254e-01	97	71	48
PCAWG2279:PCSI_0073	PANC	3.621868e+00	4.432624e-01	97	71	48
PCAWG2279:PCSI_0074	PANC	3.615997e+00	4.052685e-01	97	71	48
PCAWG2279:PCSI_0077	PANC	3.722488e+00	2.941176e-01	97	71	48
PCAWG2279:PCSI_0078	PANC	3.749973e+00	0	97	71	48
PCAWG2279:PCSI_0080	PANC	3.692115e+00	2.070393e-01	97	71	48
PCAWG2279:PCSI_0081	PANC	3.424368e+00	0	97	71	48
PCAWG2279:PCSI_0082	PANC	3.670377e+00	2.022245e-01	97	71	48
PCAWG2279:PCSI_0084	PANC	3.754165e+00	7.067138e-02	97	71	48
PCAWG2279:PCSI_0086	PANC	3.490157e+00	1.242236e-01	97	71	48
PCAWG2279:PCSI_0096	PANC	3.564007e+00	0	97	71	48
PCAWG2279:PCSI_0098	PANC	3.553897e+00	1.360544e-01	97	71	48
PCAWG2279:PCSI_0099	PANC	4.099437e+00	1.097093e-01	97	71	48
PCAWG2279:PCSI_0101	PANC	3.450861e+00	0	97	71	48
PCAWG2279:PCSI_0104	PANC	3.601504e+00	1.899335e-01	97	71	48
PCAWG2279:PCSI_0105	PANC	3.995201e+00	1.921845e-01	97	71	48
PCAWG2279:PCSI_0106	PANC	3.534017e+00	2.234637e-01	97	71	48
PCAWG2279:PCSI_0108	PANC	3.467714e+00	2.583979e-01	97	71	48
PCAWG2279:PCSI_0109	PANC	3.695436e+00	1.992032e-01	97	71	48
PCAWG2279:PCSI_0111	PANC	4.060904e+00	1.878522e-01	97	71	48
PCAWG2279:PCSI_0112	PANC	3.885473e+00	0	97	71	48
PCAWG2279:PCSI_0118	PANC	3.289158e+00	3.384095e-01	97	71	48
PCAWG2279:PCSI_0132	PANC	3.591981e+00	3.996004e-01	97	71	48
PCAWG2279:PCSI_0142	PANC	3.989358e+00	0	97	71	48
PCAWG2279:PCSI_0145	PANC	4.201049e+00	8.605852e-02	97	71	48
PCAWG2279:PCSI_0146	PANC	3.867048e+00	8.354219e-02	97	71	48
PCAWG2279:PCSI_0161	PANC	4.027609e+00	2.741228e-01	97	71	48
PCAWG2279:PCSI_0162	PANC	3.764895e+00	9.871668e-02	97	71	48
PCAWG2279:PCSI_0164	PANC	4.285571e+00	1.683502e-01	97	71	48
PCAWG2279:PCSI_0170	PANC	3.650623e+00	0	97	71	48
PCAWG2279:PCSI_0171	PANC	3.777618e+00	1.632653e-01	97	71	48
PCAWG2279:PCSI_0173	PANC	3.696449e+00	9.496676e-02	97	71	48
PCAWG2279:PCSI_0174	PANC	3.713318e+00	0	97	71	48
PCAWG2279:PCSI_0175	PANC	3.580494e+00	2.107482e-01	97	71	48
PCAWG2279:PCSI_0208	PANC	3.559285e+00	2.159827e-01	97	71	48
PCAWG2279:PCSI_0210	PANC	3.785351e+00	2.223870e-01	97	71	48
PCAWG2279:PCSI_0217	PANC	4.171132e+00	8.403361e-02	97	71	48
PCAWG2279:PCSI_0218	PANC	4.174325e+00	1.759015e-01	97	71	48
PCAWG2279:PCSI_0224	PANC	3.640416e+00	2.846300e-01	97	71	48
PCAWG2279:PCSI_0226	PANC	3.696747e+00	0	97	71	48
PCAWG2279:PCSI_0227	PANC	3.883231e+00	1.355932e-01	97	71	48
PCAWG2279:PCSI_0228	PANC	3.595028e+00	3.208556e-01	97	71	48
PCAWG2279:PCSI_0230	PANC	3.984580e+00	5.302227e-02	97	71	48
PCAWG2279:PCSI_0233	PANC	3.628288e+00	3.070624e-01	97	71	48
PCAWG2279:PCSI_0235	PANC	3.682939e+00	9.596929e-02	97	71	48
PCAWG2279:PCSI_0239	PANC	3.620610e+00	2.227171e-01	97	71	48
PCAWG2279:PCSI_0240	PANC	3.649134e+00	2.284844e-01	97	71	48
PCAWG2279:PCSI_0248	PANC	3.017397e+00	3.521127e-01	97	71	48
PCAWG2279:PCSI_0250	PANC	3.838186e+00	3.558719e-01	97	71	48
PCAWG2279:PCSI_0253	PANC	3.345915e+00	0	97	71	48
PCAWG2279:PCSI_0256	PANC	3.527426e+00	1.529052e-01	97	71	48
PCAWG2279:PCSI_0261	PANC	4.511546e+00	1.145475e-01	97	71	48
PCAWG2279:PCSI_0263	PANC	3.674073e+00	3.228410e-01	97	71	48
PCAWG2279:PCSI_0264	PANC	3.669895e+00	8.888889e-02	97	71	48
PCAWG2279:PCSI_0268	PANC	3.576388e+00	2.320186e-01	97	71	48
PCAWG2279:PCSI_0269	PANC	3.584093e+00	1.283697e-01	97	71	48
PCAWG2279:PCSI_0274	PANC	3.844688e+00	7.178751e-02	97	71	48
PCAWG2279:PCSI_0279	PANC	3.730842e+00	3.051106e-01	97	71	48
PCAWG2279:PCSI_0280	PANC	3.709571e+00	4.065041e-01	97	71	48
PCAWG2279:PCSI_0281	PANC	3.687943e+00	1.860465e-01	97	71	48
PCAWG2279:PCSI_0283	PANC	3.578795e+00	0	97	71	48
PCAWG2279:PCSI_0284	PANC	3.841742e+00	1.824818e-01	97	71	48
PCAWG2279:PCSI_0285	PANC	4.191151e+00	1.899937e-01	97	71	48
PCAWG2279:PCSI_0286	PANC	2.453008e+00	0	97	71	48
PCAWG2279:PCSI_0287	PANC	3.786199e+00	5.338078e-01	97	71	48
PCAWG2279:PCSI_0290	PANC	4.125045e+00	1.609442e-01	97	71	48
PCAWG2279:PCSI_0292	PANC	4.743950e+00	4.033885e-02	97	71	48
PCAWG2279:PCSI_0294	PANC	3.683993e+00	5.400540e-01	97	71	48
PCAWG2279:PCSI_0297	PANC	3.931555e+00	1.408451e-01	97	71	48
PCAWG2279:PCSI_0300	PANC	3.751790e+00	1.731602e-01	97	71	48
PCAWG2279:PCSI_0301	PANC	3.832465e+00	2.365931e-01	97	71	48
PCAWG2279:PCSI_0302	PANC	3.624176e+00	9.057971e-02	97	71	48
PCAWG2279:PCSI_0303	PANC	3.572412e+00	5.555556e-01	97	71	48
PCAWG2279:PCSI_0305	PANC	3.856184e+00	5.955926e-02	97	71	48
PCAWG2279:PCSI_0307	PANC	3.504811e+00	0	97	71	48
PCAWG2279:PCSI_0310	PANC	3.988960e+00	1.069519e-01	97	71	48
PCAWG2279:PCSI_0311	PANC	3.870862e+00	1.257862e-01	97	71	48
PCAWG2279:PCSI_0312	PANC	3.655757e+00	3.347280e-01	97	71	48
PCAWG2279:PCSI_0324	PANC	3.683701e+00	3.996004e-01	97	71	48
PCAWG2279:PCSI_0325	PANC	3.920099e+00	1.893939e-01	97	71	48
PCAWG2279:PCSI_0326	PANC	3.545720e+00	2.610966e-01	97	71	48
PCAWG2279:PCSI_0328	PANC	3.879909e+00	1.883239e-01	97	71	48
PCAWG2279:PCSI_0329	PANC	3.748303e+00	2.521008e-01	97	71	48
PCAWG2279:PCSI_0334	PANC	3.878879e+00	2.624672e-01	97	71	48
PCAWG2279:PCSI_0337	PANC	3.607215e+00	2.222222e-01	97	71	48
PCAWG2279:PCSI_0338	PANC	3.701462e+00	1.765225e-01	97	71	48
PCAWG2279:PCSI_0340	PANC	3.609657e+00	1.072961e-01	97	71	48
PCAWG2279:PCSI_0341	PANC	3.699317e+00	0	97	71	48
PCAWG2279:PCSI_0345	PANC	3.638354e+00	1.168224e-01	97	71	48
PCAWG2279:PCSI_0347	PANC	3.720973e+00	2.293578e-01	97	71	48
PCAWG2279:PCSI_0348	PANC	3.764724e+00	4.002287e-01	97	71	48
PCAWG2279:PCSI_0350	PANC	3.690563e+00	0	97	71	48
PCAWG2279:PCSI_0351	PANC	3.859959e+00	7.800312e-02	97	71	48
PCAWG2279:PCSI_0352	PANC	3.567564e+00	2.328289e-01	97	71	48
PCAWG2279:PCSI_0353	PANC	3.776547e+00	7.112376e-02	97	71	48
PCAWG2279:PCSI_0354	PANC	3.748611e+00	1.137010e-01	97	71	48
PCAWG2279:PCSI_0355	PANC	3.700219e+00	4.024145e-01	97	71	48
PCAWG2279:PCSI_0356	PANC	3.886485e+00	3.703704e-01	97	71	48
PCAWG2279:PCSI_0357	PANC	3.654190e+00	4.338395e-01	97	71	48
PCAWG2279:PCSI_0375	PANC	3.768868e+00	1.411433e-01	97	71	48
PCAWG2279:PCSI_0392	PANC	3.689066e+00	9.442871e-02	97	71	48
PCAWG2279:PCSI_0403	PANC	3.788323e+00	1.779359e-01	97	71	48
PCAWG2279:PCSI_0404	PANC	3.596771e+00	8.984726e-02	97	71	48
PCAWG2279:PCSI_0413	PANC	3.518130e+00	1.069519e-01	97	71	48
PCAWG2279:PCSI_0450	PANC	3.480020e+00	0	97	71	48
PCAWG2279:PCSI_0451	PANC	3.703841e+00	1.532567e-01	97	71	48
PCAWG2279:PCSI_0453	PANC	3.892054e+00	2.030457e-01	97	71	48
PCAWG2279:PCSI_0454	PANC	3.698593e+00	0	97	71	48
PCAWG2279:PCSI_0456	PANC	3.732389e+00	2.222222e-01	97	71	48
PCAWG2279:PCSI_0457	PANC	3.594689e+00	1.275510e-01	97	71	48
PCAWG2279:PCSI_0458	PANC	4.093905e+00	1.563477e-01	97	71	48
PCAWG2279:PCSI_0463	PANC	3.509891e+00	1.517451e-01	97	71	48
PCAWG2279:PCSI_0465	PANC	3.703955e+00	2.699055e-01	97	71	48
PCAWG2279:PCSI_0468	PANC	3.890169e+00	2.659574e-01	97	71	48
PCAWG2279:PCSI_0469	PANC	3.712016e+00	9.478673e-02	97	71	48
PCAWG2279:PCSI_0472	PANC	4.074747e+00	6.082725e-01	97	71	48
PCAWG2279:PCSI_0473	PANC	3.609195e+00	3.734827e-01	97	71	48
PCAWG2279:PCSI_0476	PANC	4.069600e+00	2.844950e-01	97	71	48
PCAWG2279:PCSI_0477	PANC	4.248407e+00	4.872107e-01	97	71	48
PCAWG2279:PCSI_0492	PANC	3.982417e+00	1.245330e-01	97	71	48
PCAWG2279:PCSI_0504	PANC	3.595801e+00	3.267974e-01	97	71	48
PCAWG2279:PCSI_0506	PANC	3.854251e+00	1.579779e-01	97	71	48
PCAWG2279:PCSI_0508	PANC	3.642135e+00	2.364066e-01	97	71	48
PCAWG2279:PCSI_0509	PANC	3.855415e+00	1.987084e-01	97	71	48
PCAWG2279:PCSI_0527	PANC	3.429672e+00	3.169572e-01	97	71	48
PCAWG2279:PCSI_0528	PANC	3.661762e+00	0	97	71	48
PCAWG2279:PCSI_0531	PANC	3.437593e+00	0	97	71	48
PCAWG2279:PCSI_0537	PANC	3.908338e+00	7.194245e-02	97	71	48
PCAWG2279:PCSI_0547	PANC	3.944391e+00	1.540832e-01	97	71	48
PCAWG2279:PCSI_0572	PANC	3.575581e+00	0	97	71	48
PCAWG2279:RK014	LIVER	3.764930e+00	2.380952e-01	179	153	128
PCAWG2279:RK028	LIVER	4.342473e+00	3.913894e-01	179	153	128
PCAWG2279:RK030	LIVER	4.196251e+00	2.732240e-01	179	153	128
PCAWG2279:RK038	LIVER	3.941947e+00	0	179	153	128
PCAWG2279:RK043	LIVER	4.097550e+00	0	179	153	128
PCAWG2279:RK044	LIVER	3.984648e+00	2.364066e-01	179	153	128
PCAWG2279:RK052	LIVER	4.202647e+00	2.320186e-01	179	153	128
PCAWG2279:RK053	LIVER	4.248297e+00	1.901141e-01	179	153	128
PCAWG2279:RK057	LIVER	4.064024e+00	0	179	153	128
PCAWG2279:RK058	LIVER	3.941715e+00	0	179	153	128
PCAWG2279:RK059	LIVER	4.252729e+00	0	179	153	128
PCAWG2279:RK060	LIVER	3.966658e+00	1.647446e-01	179	153	128
PCAWG2279:RK061	LIVER	4.154544e+00	2.444988e-01	179	153	128
PCAWG2279:RK062	LIVER	4.030100e+00	0	179	153	128
PCAWG2279:RK064	LIVER	4.027769e+00	0	179	153	128
